評論,tokens
"買東西送的贈品~~~
洗淨能力很不錯~~~
我通常都是感覺頭油油和頭皮癢的時候使用~~
起泡很容易~~~
洗得也很乾淨~~
味道是濃濃香香的草本味~~
我個人滿喜歡的~~~
顏色是淡淡的琥珀色~~~
洗完頭髮有蓬鬆感~~~
而且頭皮也覺得比較清爽~~
但頭髮會略顯乾澀~~
後續一定要使潤髮產品~~
不過....
就算沒有用也不會讓你手卡在頭髮拿不出來~~~
這點倒是很不錯
😁😁😁😁😁
已空空賞~~~
謝謝大家收看超不專業心得分享~~
( •̀ ω •́ )✧( •̀ ω •́ )✧( •̀ ω •́ )✧","['東西', '贈品', '洗淨', '能力', '不錯', '通常', '油油', '頭皮', '起泡', '乾淨', '味道', '濃濃', '香香', '草本味', '顏色', '淡淡', '琥珀色', '蓬鬆感', '頭皮', '清爽', '略顯', '乾澀', '後續', '一定', '潤髮', '沒有用', '卡在', '不出來', '倒是', '不錯', '空空', '收看', '專業', 'ωωω']"
"先前在momo買組合送的贈品。因為該系列大改包裝，當時送了兩罐300ml，到現在還沒用完。
商品特色（參考官網說明）：
橙皮抗氧精粹：保護色素粒子不受氧化反應侵害，維持髮色持久亮麗。
維他命原B5：可維持秀髮水潤柔軟有彈性，UV隔離因子能幫助隔離紫外線，預防色素粒子受到破壞。
乳液狀的質地，細看還有帶點珠光色澤。
香味是花果香調，甜中帶酸、輕柔甜美，算是舒服的香味，洗後也會持續留香。
起泡性普普，有上髮品或頭髮偏油的時候建議洗兩次。。
剛洗完會微偏乾澀，潤髮&上保養油後平衡起來不算太糟。
護色效果我沒特別","['先前', '組合', '贈品', '大改', '包裝', '當時', '現在', '用完', '特色', '參考', '官網', '說明', '橙皮', '精粹', '保護', '色素', '粒子', '氧化', '反應', '侵害', '維持', '髮色', '持久', '亮麗', '維他命原', 'B5', '維持', '秀髮', '水潤', '柔軟', '彈性', 'UV', '隔離', '因子', '隔離', '紫外線', '預防', '色素', '粒子', '受到', '破壞', '乳液狀', '質地', '細看', '珠光', '色澤', '香味', '花果', '調甜', '甜美', '舒服', '香味', '持續', '留香', '起泡性', '普普', '上髮品', '建議', '乾澀', '潤髮', '保養油', '平衡', '護色']"
"洗起來覺的還蠻普通的,其實
因為想說薑汁是不是洗起來會熱熱的
結果是沒有,想太多了~
我這罐是代購買的,蠻便宜的好像300塊的樣子
因為想要多試試專櫃的洗髮精入手的
這瓶洗起來有點失望,洗不太乾淨
一天就會出油`~沒辦法撐到第二天
不是很控油,也不夠起泡洗起來還蠻乾的
有點失望呢","['普通', '其實', '薑汁', '熱熱', '結果', '太多', '購買', '便宜', '好像', '想要', '專櫃', '入手', '失望', '乾淨', '沒辦法', '撐到', '控油', '失望']"
"聽說是好市多很熱門的商品，往往一上架就會被搶購一空。
趁屈臣氏每週六都有滿488再88折的活動，購入這一款試試。
剛好符合商品說明頭皮油細軟髮質，香氣是很自然的精油香味，泡沫雖不綿密但不難起泡。
洗完頭髮後會有些許的乾澀感，但因有使用保養油的習慣，這點乾澀感到不是太大的問題。
頭皮的潔淨感確實比一般洗髮精來的明顯，整體來說cp值高，不愧是好巿多熱賣商品。","['聽說', '好市', '熱門', '往往', '上架', '搶購', '一空', '屈臣氏', '週六', '活動', '購入', '符合', '說明', '頭皮', '髮質', '香氣', '自然', '精油', '香味', '泡沫', '綿密', '乾澀感', '保養油', '習慣', '乾澀', '感到', '頭皮', '潔淨感', '確實', '洗髮精來', '明顯', '整體', 'cp值', '不愧', '好巿', '熱賣']"
"本身對洗髮精的味道很講究，
本人嗅覺對人工香料極為敏感，
舉凡香味過重，或者非自然香味的通通都不行，
會嚴重影響到個人狀況，例如頭暈想吐之類的。
原本以為這瓶洗髮精日本製，
成分上可以較為安心，
購買前也有嗅聞確認味道不會頭暈，
誰知道第一次洗完吹乾後根本災難！
頭髮吹乾後冒出一個很像混合花香的怪味！
像極了冬天衣服沒晾乾的霉味⋯⋯，
連男友都覺得我頭髮散發出一股詭異的味道，
真的花錢買到前後差異極大的雷品！
但它並非沒有優點，
至少洗淨力及蓬鬆感不錯，
一切全敗在那個頭髮吹乾後的霉味⋯⋯。","['味道', '講究', '嗅覺', '人工', '香料', '極為', '敏感', '香味', '過重', '自然', '香味', '通通', '不行', '嚴重', '影響到', '狀況', '頭暈', '原本', '日本製', '成分', '較為', '安心', '購買', '嗅聞', '確認', '味道', '頭暈', '吹乾', '根本', '災難', '吹乾', '冒出', '混合', '花香', '極了', '冬天', '衣服', '晾乾', '霉味', '男友', '散發出', '詭異', '味道', '花錢', '買到', '前後', '差異', '雷品', '並非', '優點', '洗淨力', '蓬鬆感', '不錯', '吹乾', '霉味']"
"使用期間：02/27~03/04
天氣：忽冷忽熱，讓人搞不清楚季節的春天(嗎?)
※以下心得純屬個人體驗結果，生火也好滅火也罷，請自負其責~不保證能得到跟我一樣的結果ㄛ~~
感謝UrCosme及PHYTO DERMA朵蔓提供本次的試用品-頭皮淨化洗髮精(控油蓬鬆)。保持頭髮/頭皮乾爽蓬鬆一直是我長久以來的困擾，在試過許多洗髮精後發現，最多也只能維持一天的清爽，但我希望能撐到兩天以上~~畢竟天天洗頭有時還是挺煩人的。
PHYTO DERMA朵蔓 頭皮淨化洗髮精(控油蓬鬆)是透明的液狀洗髮精，聞起來有草本植物","['天氣', '清楚', '季節', '春天', '純屬', '體驗', '結果', '生火', '滅火', '自負', '保證', '結果', 'UrCosme', 'PHYTODERMA', '朵蔓', '頭皮', '淨化', '控油蓬鬆', '保持', '頭皮', '乾爽', '蓬鬆', '長久以來', '困擾', '發現', '維持', '清爽', '希望', '撐到', '畢竟', '天天', '洗頭', '有時', '煩人', 'PHYTODERMA', '朵蔓', '頭皮', '淨化', '油蓬鬆', '透明', '液狀', '聞起來', '草本', '植物']"
"這次試用的是Kerastase 巴黎卡詩 - 極淨平衡頭皮精華、極淨平衡髮浴(洗髮精)
極淨平衡系列主打以微生態循環科技，結合3大成份：
水楊酸(salicylic acid)
長效淨屑因子(piroctone olamine)
益菌生(bifidus)
幫助調理頭皮角質代謝週期，平衡微生態環境，進而打造健康頭皮
首創淨屑頭皮奢養，1+1精華保養術，早晚搭配不同的頭皮精華
針對每種頭皮肌膚狀況，只要選對並搭配適合的頭皮調理精華，更能有效對抗頭皮問題
首先，可以簡單居家檢測分辨頭皮問題
1. 是否有頭皮癢
","['Kerastase', '巴黎', '卡詩', '極淨', '平衡', '頭皮', '精華', '極淨', '平衡', '髮浴', '精極淨', '平衡', '微生態', '循環', '科技', '結合', '成份', '水楊酸', 'salicy', 'licacid', '長效', '淨屑', '因子', 'piroctoneolamine', '益菌生', 'bifidus', '調理', '頭皮', '角質', '代謝', '週期', '平衡', '微生態', '環境', '打造', '健康', '頭皮', '首創', '淨屑', '頭皮', '奢養', '精華', '保養', '早晚', '搭配', '不同', '頭皮', '精華', '頭皮', '肌膚', '狀況', '選對', '搭配', '適合', '頭皮', '調理', '精華', '有效', '對抗', '頭皮', '首先', '簡單', '居家', '檢測', '分辨', '頭皮', '是否', '頭皮']"
"來分享這支氨基酸洗髮精。家裡的契爾氏試用品都來自我姊，從保養品到洗髮沐浴都有😆
透過瓶身看有一點淡黃色，實際倒出來接近透明。成份天然，蘊含小麥氨基酸類、椰子油、水解小麥蛋白及水解小麥澱粉，可溫和潔淨秀髮。
用起泡網試打泡沫，滿細緻溫和的，聞得到一股濃郁的椰子香氣。
科普了一下氨基酸洗髮精的好處為：低刺激性，溫和地帶走頭皮多餘的油脂、洗淨髮絲髒污，適合敏感脆弱的頭皮或經常燙染的脆弱髮的人使用。（參考：Beausapo)
實際洗起來，感覺確實滿溫和的，頭皮沒有刺激感。可以洗得很乾淨，但摸起來頭髮會偏乾澀（我是","['氨基酸', '契爾氏', '來自', '保養品', '沐浴', '瓶身', '淡黃色', '實際', '倒出來', '接近', '透明', '成份', '天然', '蘊含', '小麥', '氨基酸類', '椰子油', '水解', '小麥', '蛋白', '水解', '小麥', '澱粉', '溫和', '潔淨', '秀髮', '泡網', '試打', '泡沫', '細緻', '溫和', '濃郁', '椰子', '香氣', '科普', '氨基酸', '好處', '刺激性', '溫和', '頭皮', '多餘', '油脂', '洗淨', '髮絲', '髒污', '適合', '敏感', '脆弱', '頭皮', '經常', '燙染', '脆弱髮', '參考', 'Beausapo', '實際', '確實', '溫和', '頭皮', '刺激感', '乾淨', '摸起來', '乾澀']"
"薑系列洗髮精是我家人一直愛用的口味
但我本人是沒有用過
都用其他香味的
但現在生完小孩
產後掉髮嚇到我了
想說用看看
說真的
我驚為天人XD
跟其他洗髮精比較起來
淡淡的薑汁味道
不嗆鼻
蓬鬆/輕盈/起泡容易
洗完頭後 完全不需要使用護髮乳
濕梳及吹乾都非常滑順不打結
掉髮感覺也有明顯減少","['家人', '口味', '香味', '現在', '生完', '小孩', '掉髮', '嚇到', '想說', '驚為天人', '淡淡', '薑汁', '味道', '嗆鼻', '蓬鬆', '輕盈', '起泡', '完全', '護髮乳', '濕梳', '吹乾', '滑順', '打結', '掉髮', '明顯', '減少']"
"外觀:玫瑰色字體配深綠色底色，真的很優雅漂亮。
深紅色透光塑膠瓶，圓形切角的設計，太對我胃口啦，真的很美！(我很少吃包裝，這牌子先用過綠款很好用，要回購時看到這款，當下真的覺得美，就吃包裝買了，嘻嘻！
質地:透明水狀液體，基調薄荷混一抹甜甜柑橘香，很適合春夏使用，清新舒服的味道。
搓揉是會起泡有滑感，頭皮也是會有涼感的，不會涼到不舒服，在夏天使用反而很爽快!泡泡也容易沖洗，之後再用一般洗髮精洗一次，也不會乾澀打結。
效果:深層清潔頭皮，抑制出油!使用完到第二天頭髮還是澎澎澎!之前夏天最討厭的就是騎摩托車，","['外觀', '玫瑰色', '字體', '深綠色', '底色', '優雅', '漂亮', '深紅色', '透光', '塑膠瓶', '圓形', '切角', '設計', '胃口', '很少', '包裝', '牌子', '綠款', '好用', '回購', '包裝', '嘻嘻', '質地', '透明', '水狀', '液體', '基調', '薄荷', '甜甜', '柑橘香', '適合', '春夏', '清新', '舒服', '味道', '搓揉', '起泡', '滑感', '頭皮', '涼感', '舒服', '夏天', '爽快', '泡泡', '沖洗', '乾澀', '打結', '深層', '清潔', '頭皮', '抑制', '出油', '使用完', '夏天', '討厭', '摩托車']"
"康是美兌換的小試用包
透葡萄紫紅色華麗感包裝
半透明微透黃色稠液體洗髮精
有很愉悅的黑醋栗甜甜果香
心情會微笑的那種
其他洗髮功效就一般
髮絲有輕盈感
-------
後來2022年有買一罐
目前用完了 空瓶照
後來回購因為香氣不錯，微蘋果西打
而且洗髮過程掉髮程度比較少是真的
壓頭的部分會找不到出口（如果沒仔細看啦）","['康是美', '兌換', '試用包', '葡萄', '紫紅色', '華麗感', '包裝', '明微', '黃色', '液體', '愉悅', '黑醋栗', '甜甜', '果香', '心情', '微笑', '功效', '髮絲', '輕盈感', '後來', '目前', '用完', '空瓶', '香氣', '不錯', '微蘋果西打', '過程', '掉髮', '程度', '壓頭', '出口', '仔細']"
"第一次用這款洗髮精、好久以前有用過一開始出的
沒什麼印象、最近逛逛看到特價剛好我也很愛用薰衣草成份的產品
想說來用看看、不過只買了洗髮精沒有搭配同款潤髮
一開始在想要金盞花的還是薰衣草
結果還是選了我最愛的薰衣草
買時也蠻猶豫、怕不好洗
不過使用後發現、哎呀！不錯耶
很清爽無負擔、氣泡很好起、泡沫很細緻
質地是我很滿意的、對頭皮洗完也很舒服
已列入我會回購的名單裡了
下次在買它薰衣草潤髮搭配使用看看效果了
洗髮精會在回購、個人覺得它有一點保濕的感覺
而且這款四季洗都很舒服
改天在試試其他款
不過我還是愛這","['用過', '印象', '最近', '逛逛', '特價', '剛好', '薰衣草', '成份', '說來', '搭配', '潤髮', '想要', '金盞花', '薰衣草', '結果', '最愛', '薰衣草', '猶豫', '發現', '不錯', '清爽', '負擔', '氣泡', '泡沫', '細緻', '質地', '滿意', '頭皮', '舒服', '列入', '回購', '名單', '薰衣草', '潤髮', '搭配', '回購', '保濕', '舒服', '改天']"
"我原本就很喜歡他的原味
這次出了薰衣草味道 當然要嚐鮮
跟之前的比起來其實差不多
主要是味道 有淡淡的薰衣草味
我可以接受
不會很濃或讓人很受不了
而且吹完頭髮也很柔順 保濕
是我會再回購的洗髮精","['原本', '原味', '薰衣草', '味道', '當然', '比起來', '其實', '差不多', '主要', '味道', '淡淡', '薰衣草味', '接受', '受不了', '吹完', '柔順', '保濕', '回購']"
"髮廊購入，3個家人一起分，
發現可以寫心得後，但東西已用完，只好挖出回收大量空瓶的大合照。
【活耀未來】是生髮系列，是目前的版本，
舊款叫 【甦活養髮】系列，
舊款我蠻喜歡的，頭髮洗起來乾淨蓬鬆，
但因為停產，只買的到新款 活耀未來系列，
所以就改買活耀未來，
新款的，洗的也乾淨，但是他沒有舊款那樣的髮根蓬鬆感，
所以使用感受略差，
使用上確實在額頭的毛髮長比較一般生髮快，
但舊款速度更快。
Aomori - [Shiseido Professional 資生堂專業美髮] 甦活養髮菁華V","['髮廊', '購入', '家人', '一起', '分發現', '東西', '用完', '只好', '挖出', '回收', '空瓶', '合照', '活耀', '未來', '生髮', '目前', '版本', '舊款', '甦活', '養髮', '舊款', '乾淨', '蓬鬆', '停產', '新款', '活耀', '未來', '改買', '活耀', '未來', '新款', '乾淨', '舊款', '那樣', '髮根', '蓬鬆感', '感受', '使用上', '確實', '額頭', '毛髮', '生髮', '舊款', '速度', 'Aomori', 'Shiseido', 'Professional', '資生堂', '專業', '美髮', '甦活', '養髮', '菁華']"
"買了小瓶試試
我是細軟髮自然捲的但是髮質乾因為有燙捲
頭皮以前偏乾現在倒是覺得還好耶
習慣每天洗頭就是了
因為想說髮質很差，很毛躁 有三款選擇
但是我買了這款我看會會不會柔順不要毛躁
剛使用前幾天我覺得還好。我一樣毛燥
而且覺得髮尾乾
滋潤度不知道是不是不夠洗完半瓶之後才覺得好像有不一樣了柔順許多。
但是髮根偏塌。 沒辦法
我是細軟髮的髮根就是塌。這款j號 因該是粗硬髮比較適合吧
很香的味道不錯
洗完一瓶了。會想再試試別牌子。
以上都是搭配使用同系列的護髮
並且在洗完頭搭配摩洛哥油免沖洗然後吹乾的效果
很","['細軟髮', '自然捲', '髮質', '燙捲', '頭皮', '以前', '現在', '倒是', '還好', '習慣', '洗頭', '就是了', '髮質', '毛躁', '選擇', '柔順', '不要', '毛躁', '還好', '毛燥', '髮尾乾', '滋潤度', '好像', '柔順', '髮根', '沒辦法', '細軟', '髮根', 'j號', '粗硬髮', '適合', '味道', '不錯', '牌子', '搭配', '護髮', '搭配', '摩洛哥油', '沖洗', '然後', '吹乾']"
